date,tc,rh,ws,wd,p,o3,no,no2,nox,co,pm25,date_only,year_month,formatted_year_month
2020-04-27,,,1.6,131.0,932.2,66.0,0.0,7.0,4.0,0.2,1.0,2020-04-27,2020-04,Apr-20
2020-04-28,,,1.5,126.0,931.8,39.0,1.0,7.0,5.0,0.2,8.0,2020-04-28,2020-04,Apr-20
2020-04-29,,,0.6,107.0,930.5,9.0,4.0,24.0,16.0,0.4,9.0,2020-04-29,2020-04,Apr-20
2020-04-30,,,0.0,777.0,928.0,20.0,3.0,71.0,40.0,1.1,33.0,2020-04-30,2020-04,Apr-20
2020-05-01,,,0.6,93.0,928.2,3.0,44.0,88.0,82.0,2.3,58.0,2020-05-01,2020-05,May-20
2020-05-02,,,0.9,348.0,927.7,23.0,0.0,22.0,12.0,0.5,37.0,2020-05-02,2020-05,May-20
2020-05-03,,,2.6,128.0,928.2,52.0,1.0,5.0,3.0,0.2,6.0,2020-05-03,2020-05,May-20
2020-05-04,,,1.6,127.0,928.3,40.0,1.0,5.0,4.0,0.2,6.0,2020-05-04,2020-05,May-20
2020-05-05,,,0.9,258.0,925.1,37.0,1.0,16.0,9.0,0.3,22.0,2020-05-05,2020-05,May-20
2020-05-06,,,0.8,127.0,923.7,5.0,15.0,76.0,52.0,0.9,23.0,2020-05-06,2020-05,May-20
2020-05-07,,,3.2,142.0,927.4,,,,,,1.0,2020-05-07,2020-05,May-20
2020-05-08,,,1.4,143.0,931.6,35.0,1.0,10.0,6.0,0.2,6.0,2020-05-08,2020-05,May-20
2020-05-09,,,1.3,119.0,932.7,35.0,1.0,7.0,5.0,0.2,4.0,2020-05-09,2020-05,May-20
2020-05-10,,,0.8,296.0,931.5,17.0,2.0,24.0,15.0,0.6,11.0,2020-05-10,2020-05,May-20
2020-05-11,,,0.8,283.0,928.7,7.0,5.0,39.0,25.0,0.7,13.0,2020-05-11,2020-05,May-20
2020-05-12,,,0.7,90.0,928.7,2.0,29.0,62.0,56.0,1.4,28.0,2020-05-12,2020-05,May-20
2020-05-13,,,0.7,88.0,926.1,3.0,15.0,77.0,53.0,1.1,27.0,2020-05-13,2020-05,May-20
2020-05-14,,,0.9,310.0,924.5,4.0,14.0,57.0,42.0,0.7,25.0,2020-05-14,2020-05,May-20
2020-05-15,,,2.5,134.0,929.0,39.0,2.0,7.0,5.0,0.2,3.0,2020-05-15,2020-05,May-20
2020-05-16,,,1.4,126.0,928.6,38.0,2.0,9.0,6.0,0.2,9.0,2020-05-16,2020-05,May-20
2020-05-17,,,1.2,119.0,928.6,15.0,3.0,33.0,20.0,0.6,42.0,2020-05-17,2020-05,May-20
2020-05-18,,,0.7,197.0,929.8,1.0,18.0,53.0,43.0,0.9,28.0,2020-05-18,2020-05,May-20
2020-05-19,,,1.5,112.0,932.3,44.0,6.0,11.0,10.0,0.2,19.0,2020-05-19,2020-05,May-20
2020-05-20,,,0.6,132.0,932.3,22.0,1.0,18.0,11.0,0.4,17.0,2020-05-20,2020-05,May-20
2020-05-21,,,0.0,777.0,931.0,8.0,4.0,34.0,21.0,0.6,17.0,2020-05-21,2020-05,May-20
2020-05-22,,,0.7,246.0,927.7,12.0,3.0,45.0,27.0,0.7,30.0,2020-05-22,2020-05,May-20
2020-05-23,,,1.1,312.0,924.7,16.0,0.0,33.0,18.0,0.5,23.0,2020-05-23,2020-05,May-20
2020-05-24,,,3.7,294.0,925.8,32.0,0.0,9.0,5.0,0.2,1.0,2020-05-24,2020-05,May-20
2020-05-25,,,2.0,317.0,926.2,22.0,2.0,18.0,11.0,0.3,8.0,2020-05-25,2020-05,May-20
2020-05-26,,,2.7,309.0,923.8,42.0,1.0,15.0,8.0,0.2,8.0,2020-05-26,2020-05,May-20
2020-05-27,,,1.4,323.0,924.7,7.0,5.0,56.0,34.0,0.4,9.0,2020-05-27,2020-05,May-20
2020-05-28,,,1.3,132.0,929.0,43.0,1.0,14.0,8.0,0.2,6.0,2020-05-28,2020-05,May-20
2020-05-29,,,0.8,136.0,930.0,23.0,2.0,21.0,13.0,0.3,7.0,2020-05-29,2020-05,May-20
2020-05-30,,,0.7,92.0,928.3,2.0,126.0,66.0,138.0,2.4,44.0,2020-05-30,2020-05,May-20
2020-05-31,,,0.0,777.0,927.3,6.0,98.0,103.0,135.0,3.2,61.0,2020-05-31,2020-05,May-20
2020-06-01,,,0.0,777.0,926.8,2.0,13.0,81.0,54.0,1.5,42.0,2020-06-01,2020-06,Jun-20
2020-06-02,,,1.2,121.0,926.8,73.0,0.0,11.0,6.0,0.3,40.0,2020-06-02,2020-06,Jun-20
2020-06-03,,,0.9,300.0,927.4,0.0,10.0,30.0,24.0,0.5,10.0,2020-06-03,2020-06,Jun-20
2020-06-04,,,1.3,113.0,931.4,41.0,0.0,13.0,7.0,0.3,6.0,2020-06-04,2020-06,Jun-20
2020-06-05,,,1.2,123.0,931.1,29.0,2.0,12.0,8.0,0.3,11.0,2020-06-05,2020-06,Jun-20
2020-06-06,,,1.4,294.0,928.5,23.0,2.0,24.0,14.0,0.6,21.0,2020-06-06,2020-06,Jun-20
2020-06-07,,,1.7,296.0,927.4,29.0,1.0,29.0,16.0,0.6,22.0,2020-06-07,2020-06,Jun-20
2020-06-08,,,1.5,311.0,928.9,9.0,2.0,37.0,22.0,0.6,4.0,2020-06-08,2020-06,Jun-20
2020-06-09,,,0.9,289.0,927.7,1.0,27.0,48.0,48.0,1.0,23.0,2020-06-09,2020-06,Jun-20
2020-06-10,,,1.5,300.0,925.2,14.0,0.0,39.0,21.0,0.4,15.0,2020-06-10,2020-06,Jun-20
2020-06-11,,,1.2,318.0,925.4,1.0,25.0,78.0,62.0,1.2,30.0,2020-06-11,2020-06,Jun-20
2020-06-12,,,0.0,777.0,926.4,1.0,31.0,78.0,67.0,1.5,23.0,2020-06-12,2020-06,Jun-20
2020-06-13,,,0.8,97.0,926.6,3.0,78.0,92.0,112.0,2.6,36.0,2020-06-13,2020-06,Jun-20
2020-06-14,,,3.1,136.0,931.6,66.0,0.0,2.0,1.0,0.3,9.0,2020-06-14,2020-06,Jun-20
2020-06-15,,,2.9,123.0,935.4,45.0,0.0,5.0,3.0,0.2,2.0,2020-06-15,2020-06,Jun-20
2020-06-16,,,1.3,114.0,935.3,26.0,1.0,16.0,9.0,0.3,10.0,2020-06-16,2020-06,Jun-20
2020-06-17,,,1.2,108.0,934.0,31.0,1.0,11.0,6.0,0.3,2.0,2020-06-17,2020-06,Jun-20
2020-06-18,,,1.1,273.0,930.9,19.0,2.0,26.0,15.0,0.3,8.0,2020-06-18,2020-06,Jun-20
2020-06-19,,,1.1,324.0,928.9,2.0,11.0,66.0,44.0,0.7,22.0,2020-06-19,2020-06,Jun-20
2020-06-20,,,0.0,777.0,929.8,2.0,122.0,77.0,141.0,3.0,28.0,2020-06-20,2020-06,Jun-20
2020-06-21,,,0.7,88.0,929.4,7.0,13.0,84.0,55.0,2.2,79.0,2020-06-21,2020-06,Jun-20
2020-06-22,,,0.7,102.0,930.4,2.0,56.0,59.0,77.0,2.0,49.0,2020-06-22,2020-06,Jun-20
2020-06-23,,,0.6,150.0,928.9,41.0,1.0,47.0,26.0,0.6,15.0,2020-06-23,2020-06,Jun-20
2020-06-24,,,1.4,318.0,926.2,10.0,5.0,56.0,34.0,0.5,25.0,2020-06-24,2020-06,Jun-20
2020-06-25,,,1.1,313.0,925.4,3.0,44.0,75.0,76.0,1.3,29.0,2020-06-25,2020-06,Jun-20
2020-06-26,,,1.0,327.0,925.7,30.0,1.0,40.0,22.0,0.5,14.0,2020-06-26,2020-06,Jun-20
2020-06-27,,,1.8,136.0,926.0,34.0,1.0,15.0,9.0,0.3,3.0,2020-06-27,2020-06,Jun-20
2020-06-28,,,1.2,225.0,928.4,23.0,1.0,21.0,12.0,0.3,8.0,2020-06-28,2020-06,Jun-20
2020-06-29,,,2.2,128.0,932.1,46.0,0.0,8.0,4.0,0.2,4.0,2020-06-29,2020-06,Jun-20
2020-06-30,,,1.0,282.0,927.7,10.0,3.0,29.0,18.0,0.4,20.0,2020-06-30,2020-06,Jun-20
2020-07-01,,,1.9,288.0,921.0,37.0,0.0,18.0,10.0,0.2,9.0,2020-07-01,2020-07,Jul-20
2020-07-02,,,0.9,135.0,924.3,3.0,12.0,50.0,37.0,0.7,12.0,2020-07-02,2020-07,Jul-20
2020-07-03,,,1.5,124.0,926.7,45.0,0.0,11.0,6.0,0.2,9.0,2020-07-03,2020-07,Jul-20
2020-07-04,,,1.5,116.0,929.1,42.0,1.0,11.0,7.0,0.2,5.0,2020-07-04,2020-07,Jul-20
2020-07-05,,,1.0,188.0,927.9,2.0,53.0,44.0,67.0,1.4,39.0,2020-07-05,2020-07,Jul-20
2020-07-06,,,1.1,291.0,926.6,13.0,1.0,39.0,22.0,0.7,21.0,2020-07-06,2020-07,Jul-20
2020-07-07,,,1.4,122.0,928.8,50.0,0.0,13.0,7.0,0.3,21.0,2020-07-07,2020-07,Jul-20
2020-07-08,,,2.1,315.0,924.3,15.0,2.0,62.0,35.0,0.5,20.0,2020-07-08,2020-07,Jul-20
2020-07-09,,,0.8,281.0,924.9,22.0,1.0,51.0,28.0,0.5,27.0,2020-07-09,2020-07,Jul-20
2020-07-10,,,1.7,117.0,930.9,20.0,2.0,25.0,15.0,0.3,16.0,2020-07-10,2020-07,Jul-20
2020-07-11,,,1.7,272.0,928.9,22.0,1.0,28.0,16.0,0.5,15.0,2020-07-11,2020-07,Jul-20
2020-07-12,,,1.5,297.0,926.2,26.0,1.0,42.0,23.0,0.6,29.0,2020-07-12,2020-07,Jul-20
2020-07-13,,,1.2,312.0,925.8,14.0,2.0,65.0,36.0,0.8,21.0,2020-07-13,2020-07,Jul-20
2020-07-14,,,0.7,355.0,926.8,9.0,7.0,84.0,51.0,0.9,23.0,2020-07-14,2020-07,Jul-20
2020-07-15,,,2.5,121.0,931.4,40.0,0.0,10.0,6.0,0.2,7.0,2020-07-15,2020-07,Jul-20
2020-07-16,,,2.6,124.0,933.1,44.0,0.0,11.0,6.0,0.2,13.0,2020-07-16,2020-07,Jul-20
2020-07-17,,,1.6,284.0,930.2,10.0,12.0,38.0,30.0,0.6,24.0,2020-07-17,2020-07,Jul-20
2020-07-18,,,0.7,150.0,931.1,1.0,16.0,60.0,45.0,1.1,44.0,2020-07-18,2020-07,Jul-20
2020-07-19,,,0.9,122.0,931.2,5.0,6.0,40.0,26.0,0.9,42.0,2020-07-19,2020-07,Jul-20
2020-07-20,,,0.6,888.0,930.8,10.0,3.0,57.0,33.0,1.0,37.0,2020-07-20,2020-07,Jul-20
2020-07-21,,,0.6,284.0,929.3,3.0,10.0,71.0,46.0,0.9,37.0,2020-07-21,2020-07,Jul-20
2020-07-22,,,0.7,161.0,928.3,12.0,6.0,93.0,54.0,1.3,32.0,2020-07-22,2020-07,Jul-20
2020-07-23,,,0.6,130.0,929.1,23.0,1.0,66.0,36.0,0.9,22.0,2020-07-23,2020-07,Jul-20
2020-07-24,,,0.7,118.0,928.8,8.0,9.0,68.0,43.0,1.0,27.0,2020-07-24,2020-07,Jul-20
2020-07-25,,,0.6,132.0,928.8,3.0,149.0,86.0,167.0,3.2,39.0,2020-07-25,2020-07,Jul-20
2020-07-26,,,2.4,124.0,932.7,56.0,0.0,2.0,1.0,0.3,4.0,2020-07-26,2020-07,Jul-20
2020-07-27,,,0.7,275.0,931.4,31.0,1.0,17.0,10.0,0.4,9.0,2020-07-27,2020-07,Jul-20
2020-07-28,,,0.7,109.0,928.2,2.0,17.0,63.0,47.0,1.0,18.0,2020-07-28,2020-07,Jul-20
2020-07-29,,,2.7,150.0,929.7,62.0,0.0,9.0,5.0,0.3,6.0,2020-07-29,2020-07,Jul-20
2020-07-30,,,2.4,133.0,933.1,44.0,1.0,11.0,7.0,0.2,2.0,2020-07-30,2020-07,Jul-20
2020-07-31,,,2.5,125.0,935.1,48.0,0.0,9.0,5.0,0.2,5.0,2020-07-31,2020-07,Jul-20
2020-09-01,,,1.9,121.0,934.1,61.0,0.0,10.0,6.0,0.3,20.0,2020-09-01,2020-09,Sep-20
2020-09-02,,,1.3,115.0,933.5,46.0,,,,0.4,7.0,2020-09-02,2020-09,Sep-20
2020-09-03,,,0.9,306.0,928.4,27.0,,,,0.4,20.0,2020-09-03,2020-09,Sep-20
2020-09-04,,,0.7,91.0,926.2,4.0,,,,3.6,60.0,2020-09-04,2020-09,Sep-20
2020-09-05,,,1.9,123.0,930.6,57.0,0.0,13.0,7.0,0.3,13.0,2020-09-05,2020-09,Sep-20
2020-09-06,,,1.2,144.0,928.2,34.0,1.0,19.0,11.0,0.4,13.0,2020-09-06,2020-09,Sep-20
2020-09-07,,,2.0,135.0,927.1,85.0,0.0,8.0,4.0,0.3,3.0,2020-09-07,2020-09,Sep-20
2020-09-08,,,1.3,131.0,925.7,64.0,0.0,10.0,6.0,0.3,12.0,2020-09-08,2020-09,Sep-20
2020-09-09,,,1.6,109.0,928.4,59.0,0.0,11.0,6.0,0.3,13.0,2020-09-09,2020-09,Sep-20
2020-09-10,,,1.1,122.0,929.6,39.0,1.0,13.0,8.0,0.4,23.0,2020-09-10,2020-09,Sep-20
2020-09-11,,,2.0,132.0,927.2,57.0,0.0,15.0,8.0,0.4,9.0,2020-09-11,2020-09,Sep-20
2020-09-12,,,0.7,282.0,926.3,48.0,1.0,67.0,36.0,1.2,40.0,2020-09-12,2020-09,Sep-20
2020-09-13,,,1.3,155.0,927.9,33.0,1.0,63.0,34.0,1.1,40.0,2020-09-13,2020-09,Sep-20
2020-09-14,,,0.6,120.0,928.3,10.0,6.0,76.0,45.0,1.2,14.0,2020-09-14,2020-09,Sep-20
2020-09-15,,,3.8,134.0,932.9,58.0,0.0,3.0,2.0,0.3,3.0,2020-09-15,2020-09,Sep-20
2020-09-16,,,1.4,107.0,930.5,40.0,1.0,11.0,6.0,0.3,5.0,2020-09-16,2020-09,Sep-20
2020-09-17,,,0.8,888.0,926.6,14.0,1.0,41.0,23.0,0.6,30.0,2020-09-17,2020-09,Sep-20
2020-09-18,,,0.8,888.0,926.0,63.0,0.0,13.0,7.0,0.4,21.0,2020-09-18,2020-09,Sep-20
2020-09-19,,,0.6,93.0,923.4,4.0,149.0,114.0,182.0,3.5,81.0,2020-09-19,2020-09,Sep-20
2020-09-20,,,3.0,137.0,926.0,87.0,0.0,10.0,6.0,0.5,39.0,2020-09-20,2020-09,Sep-20
2020-09-21,,,1.7,142.0,928.0,38.0,1.0,11.0,6.0,0.3,20.0,2020-09-21,2020-09,Sep-20
2020-09-22,,,2.3,141.0,930.8,43.0,1.0,13.0,7.0,0.2,4.0,2020-09-22,2020-09,Sep-20
2020-09-23,,,1.6,126.0,932.9,42.0,0.0,13.0,7.0,0.2,8.0,2020-09-23,2020-09,Sep-20
2020-09-24,,,1.3,115.0,933.1,27.0,1.0,17.0,10.0,0.3,3.0,2020-09-24,2020-09,Sep-20
2020-09-25,,,0.6,261.0,929.7,9.0,5.0,57.0,34.0,0.8,17.0,2020-09-25,2020-09,Sep-20
2020-09-26,,,0.7,137.0,926.4,1.0,41.0,63.0,67.0,1.4,22.0,2020-09-26,2020-09,Sep-20
2020-09-27,,,0.8,312.0,923.1,54.0,0.0,69.0,36.0,1.0,40.0,2020-09-27,2020-09,Sep-20
2020-09-28,,,2.9,138.0,923.4,38.0,2.0,22.0,13.0,0.4,40.0,2020-09-28,2020-09,Sep-20
2020-09-29,,,1.0,143.0,925.9,7.0,7.0,74.0,45.0,0.9,29.0,2020-09-29,2020-09,Sep-20
2020-09-30,,,0.9,247.0,927.6,41.0,0.0,13.0,7.0,0.4,10.0,2020-09-30,2020-09,Sep-20
2021-03-01,,,1.3,124.0,924.7,27.0,0.0,9.0,5.0,0.3,16.0,2021-03-01,2021-03,Mar-21
2021-03-02,,,1.2,127.0,924.3,24.0,1.0,14.0,8.0,0.3,16.0,2021-03-02,2021-03,Mar-21
2021-03-03,,,0.9,151.0,926.2,15.0,1.0,24.0,13.0,0.5,26.0,2021-03-03,2021-03,Mar-21
2021-03-04,,,0.8,156.0,926.1,33.0,0.0,23.0,12.0,0.4,1.0,2021-03-04,2021-03,Mar-21
2021-03-05,,,2.7,296.0,922.7,28.0,0.0,14.0,8.0,0.3,7.0,2021-03-05,2021-03,Mar-21
2021-03-06,,,2.2,304.0,920.0,14.0,1.0,23.0,13.0,0.4,0.0,2021-03-06,2021-03,Mar-21
2021-03-07,,,0.8,112.0,922.9,13.0,1.0,24.0,13.0,0.6,10.0,2021-03-07,2021-03,Mar-21
2021-03-08,,,1.7,126.0,923.9,28.0,0.0,7.0,4.0,0.3,11.0,2021-03-08,2021-03,Mar-21
2021-03-09,,,1.1,116.0,923.7,25.0,0.0,10.0,6.0,0.4,3.0,2021-03-09,2021-03,Mar-21
2021-03-10,,,0.9,315.0,922.3,29.0,0.0,18.0,10.0,0.2,4.0,2021-03-10,2021-03,Mar-21
2021-03-11,,,1.2,116.0,922.1,35.0,0.0,11.0,6.0,0.3,7.0,2021-03-11,2021-03,Mar-21
2021-03-12,,,1.7,149.0,924.5,5.0,23.0,60.0,50.0,1.1,27.0,2021-03-12,2021-03,Mar-21
2021-03-13,,,1.2,122.0,926.0,44.0,0.0,10.0,5.0,0.4,6.0,2021-03-13,2021-03,Mar-21
2021-03-14,,,1.0,255.0,926.6,41.0,0.0,12.0,6.0,0.4,13.0,2021-03-14,2021-03,Mar-21
2021-03-15,,,1.2,309.0,926.1,37.0,0.0,19.0,10.0,0.4,8.0,2021-03-15,2021-03,Mar-21
2021-03-16,,,1.1,143.0,925.5,44.0,0.0,7.0,4.0,0.3,9.0,2021-03-16,2021-03,Mar-21
2021-03-17,,,0.8,315.0,924.0,39.0,0.0,10.0,6.0,0.3,7.0,2021-03-17,2021-03,Mar-21
2021-03-18,,,1.3,129.0,922.2,71.0,0.0,10.0,6.0,0.3,21.0,2021-03-18,2021-03,Mar-21
2021-03-19,,,1.0,115.0,925.3,33.0,0.0,14.0,8.0,0.3,11.0,2021-03-19,2021-03,Mar-21
2021-03-20,,,1.3,125.0,926.7,61.0,0.0,6.0,3.0,0.3,4.0,2021-03-20,2021-03,Mar-21
2021-03-21,,,1.1,117.0,928.1,47.0,0.0,9.0,5.0,0.4,15.0,2021-03-21,2021-03,Mar-21
2021-03-22,,,0.6,276.0,927.5,32.0,1.0,28.0,15.0,0.8,47.0,2021-03-22,2021-03,Mar-21
2021-03-23,,,1.7,125.0,928.2,52.0,0.0,7.0,4.0,0.2,9.0,2021-03-23,2021-03,Mar-21
2021-03-24,,,1.1,135.0,927.2,58.0,0.0,7.0,4.0,0.3,13.0,2021-03-24,2021-03,Mar-21
2021-03-25,,,1.6,144.0,928.2,43.0,0.0,14.0,8.0,0.3,5.0,2021-03-25,2021-03,Mar-21
2021-03-26,,,1.2,127.0,928.1,33.0,0.0,10.0,6.0,0.2,19.0,2021-03-26,2021-03,Mar-21
2021-03-27,,,2.1,146.0,926.6,7.0,8.0,53.0,35.0,0.6,34.0,2021-03-27,2021-03,Mar-21
2021-03-28,,,2.2,233.0,926.9,67.0,0.0,10.0,5.0,0.3,20.0,2021-03-28,2021-03,Mar-21
2021-03-29,,,0.6,21.0,923.9,16.0,1.0,48.0,26.0,0.8,18.0,2021-03-29,2021-03,Mar-21
2021-03-30,,,2.0,136.0,924.3,62.0,0.0,8.0,4.0,0.3,6.0,2021-03-30,2021-03,Mar-21
2021-03-31,,,0.6,277.0,921.8,16.0,1.0,26.0,14.0,0.5,4.0,2021-03-31,2021-03,Mar-21
2021-04-01,,,1.8,134.0,922.1,36.0,0.0,7.0,4.0,0.2,6.0,2021-04-01,2021-04,Apr-21
2021-04-02,,,2.3,133.0,925.2,36.0,1.0,5.0,3.0,0.2,1.0,2021-04-02,2021-04,Apr-21
2021-04-03,,,1.3,142.0,927.7,35.0,0.0,6.0,4.0,0.2,3.0,2021-04-03,2021-04,Apr-21
2021-04-04,,,1.2,124.0,928.2,26.0,1.0,14.0,8.0,0.2,17.0,2021-04-04,2021-04,Apr-21
2021-04-05,,,1.8,119.0,928.0,33.0,1.0,6.0,3.0,0.2,4.0,2021-04-05,2021-04,Apr-21
2021-04-06,,,1.2,124.0,927.3,21.0,1.0,11.0,6.0,0.2,12.0,2021-04-06,2021-04,Apr-21
2021-04-07,,,1.1,126.0,927.8,32.0,0.0,9.0,5.0,0.2,2.0,2021-04-07,2021-04,Apr-21
2021-04-08,,,1.9,123.0,930.2,26.0,1.0,8.0,5.0,0.2,3.0,2021-04-08,2021-04,Apr-21
2021-04-09,,,1.1,138.0,931.2,29.0,0.0,7.0,4.0,0.2,9.0,2021-04-09,2021-04,Apr-21
2021-04-10,,,0.7,293.0,929.4,8.0,3.0,37.0,22.0,0.6,18.0,2021-04-10,2021-04,Apr-21
2021-04-11,,,0.7,295.0,926.4,26.0,1.0,36.0,20.0,0.7,10.0,2021-04-11,2021-04,Apr-21
2021-04-12,,,1.1,342.0,925.1,7.0,11.0,73.0,48.0,1.0,18.0,2021-04-12,2021-04,Apr-21
2021-04-13,,,2.3,136.0,927.9,39.0,1.0,5.0,3.0,0.2,5.0,2021-04-13,2021-04,Apr-21
2021-04-14,,,2.2,124.0,929.5,39.0,1.0,5.0,3.0,0.2,3.0,2021-04-14,2021-04,Apr-21
2021-04-15,,,1.6,115.0,928.9,30.0,1.0,10.0,6.0,0.2,8.0,2021-04-15,2021-04,Apr-21
2021-04-16,,,1.1,121.0,927.2,35.0,1.0,10.0,6.0,0.2,0.0,2021-04-16,2021-04,Apr-21
2021-04-17,,,0.7,158.0,925.0,3.0,8.0,42.0,29.0,0.7,15.0,2021-04-17,2021-04,Apr-21
2021-04-18,,,1.6,147.0,924.5,63.0,0.0,9.0,5.0,0.3,14.0,2021-04-18,2021-04,Apr-21
2021-04-19,,,1.4,161.0,924.8,37.0,1.0,7.0,4.0,0.2,5.0,2021-04-19,2021-04,Apr-21
2021-04-20,,,1.7,129.0,926.7,33.0,1.0,7.0,5.0,0.2,6.0,2021-04-20,2021-04,Apr-21
2021-04-21,,,1.9,117.0,927.3,29.0,1.0,8.0,5.0,0.2,2.0,2021-04-21,2021-04,Apr-21
2021-04-22,,,2.7,132.0,927.5,37.0,1.0,5.0,3.0,0.2,2.0,2021-04-22,2021-04,Apr-21
2021-04-23,,,1.7,126.0,927.2,29.0,1.0,12.0,7.0,0.2,7.0,2021-04-23,2021-04,Apr-21
2021-04-24,,,1.0,158.0,926.4,29.0,1.0,11.0,6.0,0.2,,2021-04-24,2021-04,Apr-21
2021-04-25,,,1.0,134.0,924.6,38.0,0.0,9.0,5.0,0.3,4.0,2021-04-25,2021-04,Apr-21
2021-04-26,,,0.9,107.0,924.0,2.0,22.0,52.0,45.0,1.4,20.0,2021-04-26,2021-04,Apr-21
2021-04-27,,,1.5,135.0,925.0,42.0,1.0,6.0,4.0,0.2,10.0,2021-04-27,2021-04,Apr-21
2021-04-28,,,1.3,112.0,926.4,40.0,1.0,6.0,4.0,0.2,4.0,2021-04-28,2021-04,Apr-21
2021-04-29,,,2.1,124.0,929.3,54.0,0.0,7.0,4.0,0.2,4.0,2021-04-29,2021-04,Apr-21
2021-04-30,,,2.5,123.0,932.3,39.0,1.0,4.0,3.0,0.2,5.0,2021-04-30,2021-04,Apr-21
2021-05-01,,,1.6,113.0,932.0,25.0,1.0,12.0,8.0,0.2,17.0,2021-05-01,2021-05,May-21
2021-05-02,,,1.5,121.0,930.6,37.0,1.0,13.0,8.0,0.3,2.0,2021-05-02,2021-05,May-21
2021-05-03,,,0.0,777.0,929.5,6.0,4.0,51.0,31.0,1.1,32.0,2021-05-03,2021-05,May-21
2021-05-04,,,0.0,777.0,928.4,16.0,2.0,34.0,20.0,0.6,26.0,2021-05-04,2021-05,May-21
2021-05-05,,,0.5,183.0,928.1,2.0,50.0,73.0,80.0,1.7,40.0,2021-05-05,2021-05,May-21
2021-05-06,,,0.8,137.0,927.0,46.0,1.0,20.0,12.0,0.4,30.0,2021-05-06,2021-05,May-21
2021-05-07,,,3.2,153.0,927.0,42.0,1.0,6.0,4.0,0.2,6.0,2021-05-07,2021-05,May-21
2021-05-08,,,2.1,123.0,932.8,37.0,1.0,7.0,4.0,0.2,0.0,2021-05-08,2021-05,May-21
2021-05-09,,,1.8,130.0,933.6,25.0,2.0,15.0,9.0,0.3,11.0,2021-05-09,2021-05,May-21
2021-05-10,,,1.3,113.0,932.5,29.0,1.0,9.0,5.0,0.2,6.0,2021-05-10,2021-05,May-21
2021-05-11,,,0.6,92.0,928.7,5.0,6.0,41.0,27.0,0.6,9.0,2021-05-11,2021-05,May-21
2021-05-12,,,1.8,113.0,926.8,43.0,1.0,13.0,7.0,0.2,1.0,2021-05-12,2021-05,May-21
2021-05-13,,,1.6,131.0,928.4,39.0,1.0,10.0,6.0,0.2,4.0,2021-05-13,2021-05,May-21
2021-05-14,,,1.1,136.0,930.8,34.0,1.0,11.0,6.0,0.2,4.0,2021-05-14,2021-05,May-21
2021-05-15,,,1.2,129.0,929.2,30.0,1.0,12.0,7.0,0.3,4.0,2021-05-15,2021-05,May-21
2021-05-16,,,1.4,118.0,929.2,39.0,1.0,15.0,8.0,0.3,6.0,2021-05-16,2021-05,May-21
2021-05-17,,,0.7,103.0,929.2,34.0,2.0,26.0,15.0,0.4,21.0,2021-05-17,2021-05,May-21
2021-05-18,,,1.0,128.0,926.8,1.0,34.0,53.0,56.0,0.9,18.0,2021-05-18,2021-05,May-21
2021-05-19,,,0.8,269.0,927.7,46.0,0.0,10.0,6.0,0.3,13.0,2021-05-19,2021-05,May-21
2021-05-20,,,0.0,777.0,926.3,1.0,53.0,56.0,73.0,1.1,25.0,2021-05-20,2021-05,May-21
2021-05-21,,,0.7,282.0,925.6,34.0,1.0,35.0,19.0,0.5,25.0,2021-05-21,2021-05,May-21
2021-05-22,,,0.6,125.0,923.9,2.0,69.0,87.0,103.0,1.8,53.0,2021-05-22,2021-05,May-21
2021-05-23,,,2.0,306.0,923.5,27.0,1.0,17.0,10.0,0.4,8.0,2021-05-23,2021-05,May-21
2021-05-24,,,1.9,321.0,924.3,27.0,1.0,15.0,9.0,0.4,3.0,2021-05-24,2021-05,May-21
2021-05-25,,,0.8,130.0,928.4,3.0,96.0,60.0,110.0,1.7,20.0,2021-05-25,2021-05,May-21
2021-05-26,,,0.0,777.0,929.6,1.0,51.0,70.0,79.0,1.0,4.0,2021-05-26,2021-05,May-21
2021-05-27,,,0.8,90.0,928.1,22.0,2.0,45.0,25.0,0.7,23.0,2021-05-27,2021-05,May-21
2021-05-28,,,0.6,111.0,925.5,1.0,26.0,70.0,59.0,1.3,7.0,2021-05-28,2021-05,May-21
2021-05-29,,,3.2,315.0,920.0,49.0,1.0,18.0,10.0,0.3,6.0,2021-05-29,2021-05,May-21
2021-05-30,,,0.9,327.0,925.4,1.0,14.0,57.0,41.0,1.0,19.0,2021-05-30,2021-05,May-21
2021-05-31,,,0.9,321.0,929.0,0.0,7.0,32.0,23.0,0.7,24.0,2021-05-31,2021-05,May-21
2021-06-01,,,1.3,185.0,928.2,25.0,1.0,18.0,10.0,0.2,2.0,2021-06-01,2021-06,Jun-21
2021-06-02,,,1.2,127.0,926.1,12.0,1.0,43.0,24.0,0.6,23.0,2021-06-02,2021-06,Jun-21
2021-06-03,,,0.6,146.0,928.1,3.0,127.0,89.0,151.0,3.3,41.0,2021-06-03,2021-06,Jun-21
2021-06-04,,,1.7,117.0,931.3,52.0,0.0,9.0,5.0,0.3,13.0,2021-06-04,2021-06,Jun-21
2021-06-05,,,0.7,199.0,930.3,3.0,17.0,51.0,41.0,1.1,33.0,2021-06-05,2021-06,Jun-21
2021-06-06,,,0.7,92.0,928.8,2.0,22.0,58.0,49.0,1.4,42.0,2021-06-06,2021-06,Jun-21
